summary_length,subject_length,word_count,recipient_count,year,month,day,hour,minute,classification,tone_analysis,people_count,organizations_count,locations_count,projects_count,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49,classification_encoded,tone_analysis_encoded,som_x,som_y
445,72,74,6,2001,6,7,6,32,Business Project Coordination,Concerned/Critical,1,1,0,0,0.0,0.0,0.0,0.43520210501918355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5276194849019832,0.0,0.0,0.0,0.0,0.5008652343654165,0.0,0.3259508386517515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41845773349877724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,9,3
434,32,69,273,2001,4,25,11,17,Business Project Coordination,Neutral/Informational,0,1,0,2,0.0,0.5686370179464663,0.0,0.0,0.30805903808133933,0.3703338678691373,0.0,0.281255027938435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16149911072369716,0.0,0.0,0.0,0.0,0.0,0.0,0.5163295438186402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26985523130240496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,9,2
860,49,136,49,2001,11,14,9,44,Business Project Coordination,Collaborative/Professional,0,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2914922276023641,0.0,0.3710076927252925,0.0,0.0,0.0,0.0,0.0,0.0,0.23677000502286213,0.0,0.0,0.6535507009265207,0.0,0.0,0.0,0.0,0.0,0.0,0.34095958429362355,0.0,0.0,0.2992808542234852,0.0,0.0,0.0,0.0,0.29727857541298575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,5
696,32,113,21,2001,6,20,3,59,Internal Communication,Collaborative/Professional,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20520934072849248,0.0,0.0,0.0,0.0,0.24825436814113144,0.0,0.0,0.0,0.0,0.11783300829417383,0.5171264709112152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24003415831519717,0.0,0.0,0.0,0.48437291736540644,0.0,0.0,0.0,0.4185658120285981,0.254868413042944,0.0,0.0,0.0,0.0,0.0,0.0,0.19689181919202176,0.0,0.0,0.20928290601429905,0.0,0.0,0.0,0.0,14,1,4,4
373,14,53,1,2001,11,9,16,20,Business Project Coordination,Collaborative/Professional,2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321807561681059,0.3113177708962469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5539062155327436,0.0,0.0,0.30370844639274325,0.0,0.6328271665731359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,6,4
136,40,22,47,2002,1,23,5,19,Business Project Coordination,Neutral/Informational,0,0,0,0,0.0,0.0,0.7361685659429552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35853219314536555,0.0,0.0,0.0,0.0,0.1701759659052968,0.0,0.0,0.36684221723931176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2685530498941252,0.0,0.0,0.30636040323053465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,9,0
457,16,63,33,2001,10,19,7,16,Regulatory Alert / Crisis Communication,Concerned/Critical,0,3,0,0,0.0,0.3246837796827429,0.0,0.0,0.0,0.42291091212637516,0.0,0.32118537008233844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7826664434230184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,6,4,0
460,34,69,50,2002,2,6,14,48,Business Project Coordination,Collaborative/Professional,0,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29824818047733764,0.0,0.0,0.0,0.0,0.2901115297292871,0.0,0.0,0.0,0.0,0.0,0.5800250632008239,0.0,0.0,0.0,0.0,0.2374603695948433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26037920188301666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6052020268617861,0.0,3,1,3,7
641,30,107,1,2001,10,3,16,31,Business Project Coordination,Collaborative/Professional,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32215486522321224,0.31165375356863256,0.0,0.0,0.0,0.0,0.0,0.0,0.19253231780007798,0.0,0.0,0.0,0.0,0.7093989280793557,0.0,0.0,0.0,0.0,0.0,0.3040362168735332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2471741986157764,0.0,0.3244064464677998,0.0,0.0,0.0,0.0,0.0,3,1,6,5
262,15,38,61,2000,4,26,9,11,Internal Communication,Collaborative/Professional,1,1,0,0,0.0,0.0,0.0,0.3181216093887293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8497055429638721,0.0,0.18305983887206376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37853431454562975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,9,7
525,23,80,2,2001,4,16,2,24,Internal Communication,Collaborative/Professional,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24026131696799435,0.0,0.3058016249442968,0.0,0.0,0.0,0.0,0.0,0.0,0.1951567412044784,0.13796016133844524,0.2018190895519485,0.0,0.0,0.0,0.0,0.26871479738173704,0.4410730613303201,0.2793946990631559,0.0,0.0,0.0,0.0,0.567109053694668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2906589009101765,0.0,0.0,0.0,14,1,5,4
164,33,26,0,2000,12,8,4,14,Business Project Coordination,Collaborative/Professional,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,6,3
397,12,55,24,2001,5,30,4,3,Legal/Compliance Matter,Concerned/Critical,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12641754981979025,0.0,0.9151327417842167,0.11631580090583349,0.0,0.0,0.0,0.0,0.0,0.18098474626195127,0.0,0.0,0.0,0.15979368795153595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19264537642912644,0.0,0.0,0.0,0.0,0.19395762507187592,0.0,0.0,0.0,0.0,0.0,0.0,20,6,0,3
387,67,64,62,2000,4,26,10,31,Strategic Planning / Legal/Compliance Matter,Collaborative/Professional,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4145543496957933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8391383240782095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35212435901469785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1,9,7
146,41,23,32,2001,12,20,12,53,Internal Communication,Neutral/Informational,0,0,0,0,0.0,0.8451589516167347,0.0,0.2780879934697273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16002290248261067,0.0,0.0,0.344955623101675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25253059846612375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,9,9,0
161,11,30,1,2000,12,13,5,38,Internal Communication,Collaborative/Professional,1,1,1,0,0.5938408369280539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5396604013004589,0.0,0.35119778399850343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4824726190980755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,6,4
321,18,50,1,2000,9,27,4,3,Internal Communication,Concerned/Critical,4,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.38099272464298495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2691953285308217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39350461881296905,0.0,0.4130161253458171,0.0,0.6759809272778972,0.0,0.0,0.0,0.0,14,6,5,0
595,44,95,1,2000,6,23,9,49,Business Project Coordination,Collaborative/Professional,0,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29566174944141654,0.4180182801044719,0.0,0.0,0.0,0.0,0.0,0.0,0.6682240753741949,0.0,0.0,0.0,0.4115236671956652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3492416124173547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,6,7
581,51,88,10,2001,6,28,16,24,Internal Communication,Collaborative/Professional,1,2,0,0,0.0,0.0,0.0,0.15189083482568108,0.0,0.0,0.0,0.0,0.0,0.19373922992726955,0.0,0.0,0.0,0.1706994682591873,0.3636974786520456,0.8114034411229387,0.0,0.08740403332788349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15628366571947536,0.0,0.16758187709372666,0.0,0.0,0.0,0.0,0.15320518749688142,0.0,0.0,0.0,0.0,0.0,0.0,0.18969715906218948,0.0,0.0,0.0,0.0,0.0,0.0,14,1,9,7
634,10,100,1,2000,10,13,4,35,Business Project Coordination,Concerned/Critical,2,5,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2578796596996708,0.22944032543045698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33040058186781973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.634706496021536,0.36451946021921383,0.0,0.0,0.0,0.31309442246590174,0.3713970696320238,0.0,0.0,0.0,3,6,5,2
587,56,90,68,2000,10,27,4,19,Maintenance,Collaborative/Professional,11,5,0,3,0.7202253346996748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1636284796282348,0.0,0.0,0.0,0.0,0.0,0.0,0.5231373588596935,0.0,0.0,0.30668402839358316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29457324794502626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1,0,0
668,36,97,0,2002,2,25,7,22,Business Project Coordination,Neutral/Informational,15,15,10,4,0.0,0.0,0.4834409707467337,0.0,0.0,0.0,0.0,0.1946231816324839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16348313502337036,0.5818159329950646,0.0,0.0,0.0,0.0,0.0,0.22632309665631853,0.0,0.0,0.0,0.0,0.0,0.4285386337214626,0.0,0.0,0.0,0.0,0.19588735628087736,0.17635844987691615,0.0,0.0,0.0,0.0,0.0,0.24254580141708174,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0,7
501,45,74,1,2002,2,6,0,57,Business Project Coordination,Collaborative/Professional,1,3,3,0,0.0,0.0,0.2949678245530698,0.0,0.2601293858151811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13637212121385917,0.5984879347045098,0.17749527908317891,0.0,0.0,0.0,0.0,0.0,0.0,0.27779964041574284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2949678245530698,0.0,0.4304150574693262,0.0,0.0,0.0,0.0,0.0,0.2959749451436449,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,2
417,77,66,1,2001,3,18,15,1,Business Project Coordination,Collaborative/Professional,0,0,3,0,0.0,0.2577126287512323,0.0,0.25439044697146607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30841155189071007,0.2858916015445076,0.0,0.0,0.0,0.14638639079775362,0.214145647750598,0.0,0.0,0.5828593131090904,0.0,0.28512716251586717,0.0,0.0,0.0,0.0,0.0,0.26174766648918674,0.0,0.0,0.0,0.0,0.2599964959785679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2599964959785679,0.0,0.0,0.0,0.0,3,1,2,5
538,20,83,1,2000,8,3,11,21,Strategic Planning,Collaborative/Professional,1,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3297628740637395,0.0,0.0,0.3034122466414767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41682524199574195,0.0,0.0,0.0,0.0,0.4140365559239421,0.0,0.40861461151043826,0.36787795216200986,0.0,0.0,0.0,0.0,0.38952254754286725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1,3,3
278,18,41,1,2000,11,8,4,40,Business Project Coordination,Collaborative/Professional,1,15,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4694758382461683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34303842345836444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5054931840987631,0.0,0.422151781973769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4776835680032575,0.0,3,1,0,0
244,7,40,1,2001,4,3,16,8,Internal Communication,Collaborative/Professional,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14,1,5,0
481,16,74,11,2001,5,2,13,55,Internal Communication,Collaborative/Professional,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1680452611056268,0.24582996475813823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3025245878842277,0.6949738196777937,0.0,0.0,0.3685303987420657,0.2984647603862978,0.0,0.0,0.0,0.3345486726105089,14,1,5,0
391,68,64,1,2000,11,16,0,25,Market/Trading Information,Collaborative/Professional,2,2,2,0,0.0,0.0,0.0,0.0,0.35907603469328303,0.0,0.0,0.0,0.188975765526415,0.0,0.0,0.0,0.0,0.18382022760671005,0.0,0.0,0.0,0.09412231604424627,0.0,0.0,0.0,0.0,0.0,0.0,0.4513783291608116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602646337857331,0.0,0.0,0.16498125461905003,0.44560055650010566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,0,0
705,26,107,0,2001,11,26,7,37,Business Project Coordination,Concerned/Critical,15,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.1976827522738053,0.17195702043112446,0.19824546426573267,0.0,0.0,0.0,0.0,0.19283703527705032,0.0,0.0,0.1396753008685146,0.09873923352012787,0.0,0.6425707708480364,0.0,0.3931450288023835,0.0,0.0,0.0,0.0,0.2011387908515569,0.0,0.19441030887040137,0.0,0.0,0.18931513187755925,0.21143208468440414,0.0,0.17537050125315853,0.0,0.17307396705597616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19657251440119175,3,6,0,7
668,14,99,1,2001,11,9,16,4,Internal Communication,Collaborative/Professional,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3064607429910664,0.5331580589373992,0.0,0.0,0.0,0.0,0.3224970573244444,0.0,0.0,0.0,0.2165337946245185,0.15307202332469988,0.0,0.39846210879476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28689837401309554,0.0,0.0,0.31461448527100205,0.0,0.3277758581324576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,4,7
134,7,22,1,2001,8,29,7,7,Internal Communication,Collaborative/Professional,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6241919408358921,0.0,0.5926633481553014,0.0,0.0,0.0,0.5090526266987238,0.0,0.0,0.0,0.0,14,1,6,0
105,0,17,1,2002,6,19,10,5,Legal/Compliance Matter,Collaborative/Professional,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4855900361341613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874186660163162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,9,3
540,36,82,0,2001,5,29,1,44,Regulatory Alert / Crisis Communication,Collaborative/Professional,0,1,5,0,0.0,0.18561385738647887,0.0,0.0,0.4022251422711895,0.0,0.21108356770862227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10543271704035838,0.4627060759201298,0.5489042589937921,0.0,0.0,0.0,0.0,0.33707942074148023,0.0,0.0,0.0,0.0,0.0,0.0,0.2021487104883796,0.0,0.0,0.0,0.0,0.18480656518308178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20989806736293756,24,1,0,0
403,0,58,1,2001,3,29,5,0,Internal Communication,Collaborative/Professional,5,3,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34546346422965324,0.2442149575131739,0.3572570508914134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457724884655007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49748311295176156,0.48618919290029583,14,1,0,0
701,33,104,18,2001,10,5,14,2,Internal Communication,Collaborative/Professional,2,9,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22739044359196275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1602096105500778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18104458740121548,0.0,0.0,0.0,0.0,0.0,0.0,0.21714722188350305,0.0,0.0,0.0,0.0,0.0,0.5361814935641642,0.0,0.0,0.0,0.0,0.0,0.0,0.7451213419375031,0.0,0.0,0.0,0.0,0.0,14,1,0,4
132,25,19,53,2002,2,1,11,30,Business Project Coordination,Neutral/Informational,0,0,0,0,0.0,0.0,0.7273888406484823,0.2922050276423393,0.0,0.0,0.0,0.0,0.0,0.0,0.3934699017989277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3624671677699677,0.0,0.0,0.0,0.0,0.0,0.0,0.31515184433500765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,9,0
344,14,55,3,2000,12,11,4,58,Internal Communication,Collaborative/Professional,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,9,4
266,41,43,34,2001,12,21,10,2,Internal Communication,Neutral/Informational,0,0,1,0,0.0,0.6535397892984831,0.0,0.21503832895691818,0.0,0.0,0.0,0.0,0.0,0.0,0.28956076101896716,0.0,0.2607028115211694,0.0,0.2574510112639037,0.0,0.0,0.12374161543383018,0.0,0.0,0.26674535577945324,0.24634787626678156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19527544942553318,0.0,0.0,0.22276665802386383,0.0,0.0,0.0,0.2713706210861417,0.0,0.0,0.0,0.0,0.0,14,9,9,1
267,9,37,1,2002,1,9,10,50,Internal Communication,Collaborative/Professional,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9188485302267152,0.0,0.0,0.0,0.39461041357293786,0.0,0.0,0.0,0.0,14,1,6,0
599,10,97,1,2000,10,13,4,46,Business Project Coordination,Collaborative/Professional,2,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47377513085541023,0.0,0.0,0.0,0.0,0.0,0.657931790577733,0.5853741404692532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,4
617,33,91,1,2000,1,4,2,18,Business Project Coordination,Concerned/Critical,0,3,4,0,0.0,0.0,0.0,0.0,0.5374392202477694,0.4845628286509912,0.0,0.0,0.14142267689487445,0.0,0.0,0.46020259798335106,0.0,0.13756445744855186,0.0,0.0,0.0,0.07043776144228443,0.0,0.3667133726133481,0.0,0.0,0.16551965141114053,0.0,0.11259844425807229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15033295950808664,0.0,0.0,0.0,0.0,0.0,0.15340086599445035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,2,0
390,43,59,1,2002,6,24,21,54,Market/Trading Information,Collaborative/Professional,0,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15213142315859718,0.222549937722886,0.0,0.0,0.0,0.0,0.0,0.48638006715929966,0.0,0.3099024512724124,0.2851354348920852,0.0,0.0,0.0,0.0,0.0,0.6493780213713519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30286700943066436,22,1,0,0
587,44,82,1,2000,4,5,6,50,Internal Communication,Collaborative/Professional,0,0,2,3,0.3194982412015471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3397135708942211,0.0,0.0,0.0,0.0,0.0,0.0,0.14517404188094524,0.42474425478689415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2720954205733785,0.0,0.5191598274957128,0.0,0.0,0.0,0.0,0.2578432461542104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29572977433548936,0.2890160822699119,14,1,1,2
561,28,89,1,2001,11,13,16,18,Legal/Compliance Matter,Concerned/Critical,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41589697351362476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2388117000696957,0.34935273643368836,0.6216512433025243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5113717596609619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,6,3,7
334,21,49,83,2001,5,18,18,15,Internal Communication,Collaborative/Professional,0,1,2,1,0.0,0.4755466413513938,0.0,0.46941635431430934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2701208583403247,0.0,0.0,0.0,0.0,0.0,0.5261335664825285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45135559186913005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,9,4
230,18,34,4,2001,6,12,11,10,Internal Communication,Collaborative/Professional,1,3,0,0,0.0,0.0,0.0,0.44712351999408767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5353110905424507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5011472013503736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5122246350860498,14,1,6,2
